,train_loss,train_acc,val_loss,val_acc
0,0.06175772511164347,0.2714888888888889,0.05736112084388733,0.3526
1,0.049845689404010775,0.41911111111111116,0.047952575850486755,0.4336
2,0.04514440352651808,0.47755555555555557,0.04337115612030029,0.4988
3,0.04206775908867518,0.5113111111111112,0.04163292371034622,0.5206
4,0.04026592614783181,0.5329333333333334,0.0391335468173027,0.5534
5,0.03883394842147827,0.5517555555555556,0.038991401648521426,0.5576
6,0.03743973770274056,0.5676,0.03849000885486603,0.5624
7,0.036633612133397,0.5757111111111112,0.037393627536296846,0.5642
8,0.03568458079364565,0.5879333333333333,0.036297380340099335,0.5908
9,0.034625535918606655,0.6018,0.03527294795513153,0.5962
10,0.03378141602476438,0.6129111111111112,0.034582653176784516,0.5948
11,0.03292437869972653,0.62,0.034645877599716185,0.6058
12,0.03241638149817785,0.6270666666666667,0.03375506242513657,0.6202
13,0.03176781101028125,0.6342,0.03300123209953308,0.6272
14,0.031160345590776867,0.6423777777777778,0.032294002556800844,0.6326
15,0.030721813887357712,0.6476888888888889,0.03246715075969696,0.6322
16,0.03030915354821417,0.6525333333333334,0.031598359739780424,0.644
17,0.030006541613737742,0.6560666666666667,0.032003778398036954,0.6416
18,0.02946123777098126,0.6627111111111111,0.031194016754627227,0.6496
19,0.02936771214273241,0.6651555555555556,0.03131085237264633,0.6436
