,train_loss,train_acc,val_loss,val_acc
0,0.015552247436841329,0.27842222222222224,0.014055170774459839,0.3686
1,0.012811652655071682,0.40940000000000004,0.012529115104675293,0.4326
2,0.011851496969328986,0.4544444444444445,0.01211836018562317,0.4656
3,0.011318279192182753,0.4783555555555556,0.01138561577796936,0.4918
4,0.01096335309876336,0.4974888888888889,0.01128737769126892,0.5046
5,0.010664196761449179,0.5101777777777778,0.011079673576354981,0.4956
6,0.010462027780214945,0.5203777777777778,0.010770729207992553,0.5148
7,0.010235058222876655,0.5290222222222223,0.010948588013648987,0.5184
8,0.010053179089228313,0.5367777777777778,0.01058935353755951,0.5278
9,0.009915052596728006,0.5469777777777778,0.01032154325246811,0.5376
10,0.0097765755282508,0.5507555555555556,0.010646938931941985,0.537
11,0.009651315938101875,0.5594,0.010384053921699525,0.5442
12,0.009560309926668804,0.5613333333333334,0.010498588371276856,0.5376
13,0.009432973677582212,0.5689777777777778,0.01043225085735321,0.536
14,0.009354267129633161,0.5724222222222223,0.010154381728172302,0.5538
15,0.00925292332039939,0.5754888888888889,0.010166000986099244,0.5556
16,0.009167969030804104,0.5823777777777778,0.009967090225219726,0.5588
17,0.009110114549265967,0.5842,0.010137709665298462,0.5558
18,0.0089918607989947,0.5907777777777778,0.010198366975784301,0.5536
19,0.008929029672675663,0.5909555555555556,0.010212571835517882,0.5538
